Date,Revenue,Display,SEM,SEMBrand,SEMCard,SEMPBook,SEMOther,Partners,Affiliate,FB,TV,TVImpression,DM,DM1,DM30,Display_Last_Week,SEM_Last_Week,SEMBrand_Last_Week,SEMCard_Last_Week,SEMPBook_Last_Week,SEMOther_Last_Week,Partners_Last_Week,Affiliate_Last_Week,FB_Last_Week,TV_Last_Week,TVImpression_Last_Week,Q2,Q3,Q4,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Y2012,Y2013,Weekday1,Weekday2,Weekday3,Weekday4,Weekday5,Weekday6,Kodak,SEM_BRAND_Impression,PBookRevenue,CardRevenue ,OtherRevenue,Affiliates_MTA,Direct_Mail_MTA,SEM_MTA,Partners_MTA,Affiliates_LTA,Direct_Mail_LTA,SEM_LTA,Partners_LTA,FB_LTA,Display_LTA,FB_MTA,Display_MTA
9/21/2013,586032.67,15374.60379,31057.4463,3808.095235,16615.93676,5918.710573,4714.70373,22975,1989,0,0,0,310262.5357,254741.9685,190121.975,20320.75854,26511.37364,4464.484018,10233.25177,6874.675573,4938.962272,30498,2317.571429,1962.28059,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,97719,246700.96,124184.77,215146.94,10689.13,20006.48,76056.46,114206.89,22785.5,4813.23,100416.61,78564.24,648.25,53239.93,398.710552,32745.57945
9/22/2013,830759.61,20368.92353,39883.65801,4452.334031,22037.19395,7817.874995,5576.255032,35326,2075,0,0,0,310262.5357,260294.0253,184964.0705,20001.48307,27123.96325,4445.037956,11016.13002,6656.588018,5006.207262,29822.71429,2286.428571,1352.712756,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,113254,365149.52,179369.93,286240.16,15735.03,27167.14,104179.49,168996.05,29104.78,6782.52,139848.11,109113.35,690.24,63353.39,491.1568165,45080.62318
9/23/2013,939560.66,22544.25372,40002.92805,5096.102527,21662.36795,7968.706485,5275.751087,34363,2744,9405.250687,0,0,310262.5357,265846.082,179806.1659,19434.44984,27954.62325,4350.896269,12075.93719,6476.895783,5050.894005,28694.71429,2159,676.8308765,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,124847,317664.52,309325.13,312571.01,15725.83,32256.61,103987.84,172137.61,31561.93,8642.45,135136.01,103512.42,673.37,67493.28,503.5739342,50474.26607
9/24/2013,1061447.68,20198.64328,36805.77117,4538.65331,20601.32932,7660.383206,4005.405328,30406,1385,9405.260692,0,0,310262.5357,271398.1387,174648.2614,19236.43824,28393.01219,4339.869494,12771.03402,6300.707793,4981.400882,28203,2160.285714,1344.556238,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,111397,462084.09,218580.89,380782.7,16937.33,35968.2,121413.53,147770.29,28608.76,5864.25,162990.9,92089.43,531.37,66526.06,370.3402563,46365.57974
9/25/2013,1327288.73,23622.97911,35557.51642,4490.665273,20202.0823,7898.102813,2966.666036,40574,6,6470.893869,0,0,310262.5357,276950.1954,169490.3569,19260.76399,28844.99162,4346.184372,13468.44614,6217.617865,4812.743241,28325.57143,2029.428571,2687.69041,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,107739,588910.59,279631.36,458746.78,21004.34,43020.78,156435.79,200748.51,39368.92,8948.02,228410.32,118558.87,398.74,87104.9,268.2027392,58588.98726
9/26/2013,631475.76,26339.8005,24105.44246,3613.267156,12089.77293,6902.167489,1500.234883,42684,1041,6470.893869,0,0,310262.5357,282502.2521,164332.4523,20012.1864,30525.09371,4388.16992,15290.41844,6302.859088,4543.64626,31215.71429,1735.857143,3611.629321,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,100581,306899.8,99769.56,224806.4,8926.4,25492.11,75002.21,136013.8,18561.32,6023.49,91530.27,96510.18,7920.72,51284.44,5064.944598,32794.0954
9/27/2013,589814.94,25760.84765,18153.48611,2746.094412,7550.9121,6567.105059,1289.374543,40277,1565,5297.847455,0,0,310262.5357,288054.3088,159174.5478,21158.05086,31672.69332,4294.787527,16613.05145,6684.247117,4080.607222,33654.14286,1617,4536.042731,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,89803,311059.57,84395.4,194359.97,9777.1,21865.91,61439.28,162726.63,19034.66,5657.8,82763.27,105102.23,7334.18,44035.9,4993.536564,29982.20344
9/28/2013,703363.15,18734.23313,16463.90239,2590.297676,5889.248383,6503.708148,1480.64818,19862,2936,5297.847455,0,0,310262.5357,293606.3655,154016.6433,22030.00737,32223.74979,4106.458849,17251.37076,7247.57866,3618.34152,35229.28571,1543.571429,5292.878082,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,89437,235019.57,102093.55,366250.03,12443.93,27930.47,71605.99,80725.49,21081.1,6090.51,83114.42,54117.87,7410.02,44287.53,5296.908944,31658.08106
9/29/2013,934871.85,19738.0352,20633.94085,3284.307181,8846.738991,6499.136648,2003.758027,25944,3989,3817.623191,0,0,310262.5357,299158.4223,148858.7387,22509.95442,30138.9578,3932.487769,15718.98671,7331.149742,3156.333584,34784.57143,1678.857143,6049.713432,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,110729,351907.87,150967.64,431996.34,16479.18,38698.32,107916.32,119247.47,25634.59,10168.55,123212.81,82627.6,8734.9,65046.35,6238.401798,46455.6282
9/30/2013,838685.82,36141.1317,16253.23893,3497.026564,5606.745183,5551.091092,1598.376093,33022,2615,3817.623191,0,0,310262.5357,304710.479,143700.8342,22419.82751,27388.99821,3765.626791,13834.636,7142.75855,2645.976869,33444.28571,1952.285714,6595.088174,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,116884,369466.54,153148.03,316071.25,12289.06,54184.99,94258.38,127743.62,22200.94,16874.59,117690.46,93508.32,9593.2,63099.59,6479.801502,42621.1085
10/1/2013,678744.81,28778.19812,18806.30411,3205.845004,7460.722301,6134.182579,2005.554224,18168,1041,2198.851411,0,0,371207.1238,310262.5357,143700.8342,24362.23865,23996.18548,3537.187368,11540.9756,6797.384922,2120.637584,33252.71429,1933.857143,5796.855675,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,99297,293272.47,140290.94,245181.4,10323.91,27380.9,85676.27,74833.5,17950.35,5162.58,111636.51,58802.72,6008.3,53568.38,4064.820278,36240.83972
10/2/2013,715526.7,32076.03303,22808.20612,3043.247064,11293.057,6480.787246,1991.114816,18271,1041,2198.851411,0,0,371207.1238,312294.022,149252.8909,25587.88934,21424.83304,3346.786181,9663.746027,6579.356261,1834.94457,31504.42857,1884.714286,4767.368634,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,94657,327130.92,147430.49,240965.29,11293.68,30899.83,88448.86,83379.81,20795.4,6455.82,109716.12,60492.09,4506.65,55705.08,3025.055598,37391.6244
10/3/2013,675755.98,28009.69009,26180.94903,3029.460262,13778.4802,7414.140684,1958.867877,21174,715,1892.831263,0,0,371207.1238,314325.5082,154804.9477,26795.46848,19603.503,3140.012151,8391.028127,6376.882609,1695.580109,28318.28571,2032.571429,4157.076855,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,95812,344944.46,107344.66,223466.86,9473.74,26962.03,77936.46,84828.12,21261.89,5780.24,96903.91,61537.4,4776.04,58592.3,3060.329492,37544.02051
10/4/2013,562288.89,27433.01304,22625.29473,2923.151511,9788.58237,7758.181528,2155.379324,23234,975,1892.831263,0,0,371207.1238,316356.9945,160357.0044,27034.02413,19900.00393,3056.611166,8632.272023,6450.021637,1761.099109,25245.42857,1986,3503.067911,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,87049,287147.81,86755.81,188385.27,8262.26,22177.57,69151.26,82250.28,19127.23,3189.23,86238.26,61823.58,2441.25,51075.56,1360.20262,28458.00738
10/5/2013,576406.74,26227.55669,21551.82359,3070.657372,7553.710378,8558.724869,2368.730971,15733,1915,1799.060245,0,0,371207.1238,318388.4808,165909.0611,27272.9049,20538.83374,3081.905037,8951.939204,6620.175418,1884.814077,22810.71429,1901.714286,3016.637026,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,86617,252551.11,103887.88,219967.75,11232.71,21299.93,75946.08,60085.79,21688.05,3664.31,98345.66,47581.96,3312.84,55162.54,2109.247018,35121.35298
10/6/2013,828191.38,31553.8265,26469.64443,3836.669835,10026.20945,9576.582415,3030.182732,19067,3277,1799.060245,0,0,371207.1238,320419.967,171461.1178,28343.3797,21265.67962,3150.527851,9189.719489,6913.749235,2011.683047,22220.85714,1755.857143,2516.810282,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,108636,371125.08,151876.57,305189.73,17296.62,26223.58,106046.99,83790.88,32573.1,6166.67,134408.66,67841.69,5889.18,77197.55,3850.8857,50478.8343
10/7/2013,877624.01,44857.6596,31576.85662,4624.510551,12567.23457,10181.12762,4203.983887,16557,2822,1908.842899,0,0,371207.1238,322451.4533,177013.1745,30031.34988,22099.35156,3229.436802,9358.215269,7353.384345,2158.315148,21238.42857,1654.142857,2228.444147,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,115904,437694.41,143850.91,296078.69,14443.12,34889.19,112085.55,83935.84,28969.63,5446.89,141149.29,57567.38,4243.96,67823.36,3030.182347,48425.79765
10/8/2013,858574.43,34728.51066,29425.73068,4671.359858,12510.10618,8199.429335,4044.835303,14431,2513,1908.842899,0,0,371207.1238,324482.9396,182565.2312,31276.56815,24288.43981,3390.505943,10352.5709,8014.818134,2530.544833,18886.28571,1683.714286,1955.761248,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,104094,447443.54,135487.88,275643.01,14395.06,37815.36,105126.59,83727.67,30186.58,6172.98,137177.17,55228.93,4026.52,65899.61,3106.065781,50835.09422
10/9/2013,974394.29,35991.98996,27619.63663,5052.41406,12591.03247,6171.720525,3804.469583,16182,2303,2162.930174,0,0,371207.1238,326514.4258,188117.2879,32126.6128,25805.50074,3599.865208,11073.91145,8309.853385,2821.870701,18352.42857,1894,1914.331461,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,106753,549622.51,128328.58,296443.2,14876.96,48288.87,112594.54,103231.84,33125.07,7717.68,149257.29,63669.89,3783.61,77767.23,2467.645024,50719.26498
10/10/2013,603766.82,31645.00541,24174.41621,4204.566512,11954.36885,4755.339412,3260.141438,10723,2275,2162.930174,0,0,371207.1238,328545.9121,193669.3447,32686.03522,26492.84796,3886.889064,11259.33652,8265.700996,3080.921382,18054,2074.285714,1909.199855,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,91582,238313.03,126227.01,239226.78,9761.27,21279.88,75406.64,68562.94,19504.11,5584.2,99230.46,43526.87,3865.63,58993.84,2418.329861,36906.42014
10/11/2013,496803.56,30267.8485,20737.19082,3979.386009,9900.659888,3871.585648,2985.559271,9299,2088,1607.120506,0,0,371207.1238,330577.3984,199221.4014,33205.36598,26206.20042,4054.761385,10998.74918,7885.872243,3266.817605,16561,2297.142857,1947.785414,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,80675,185051.19,99651.35,212101.02,9740.01,16521.51,68060.7,60465.05,18770.21,3939.96,87346.73,40509.73,2501.4,52567.3,1544.891025,32466.11897
10/12/2013,599864.1,28615.97069,20482.31532,3807.254845,9391.39895,4016.66743,3266.994095,10189,1431,1607.120506,0,0,371207.1238,332608.8847,204773.4581,33610.34247,25936.47128,4205.652028,11014.76026,7330.64426,3385.414741,14570.28571,2456.142857,1906.969592,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,82553,222363.04,130347.43,247153.63,9068.72,20532.28,74276.34,76067.34,19263.4,5879.27,95225.13,43127.67,2121.73,44564.31,1618.383778,33992.14622
10/13/2013,848211.19,32797.17538,27224.3407,4929.509716,13226.56558,5061.620563,4006.644836,14431,2197,1532.559454,0,0,371207.1238,334640.3709,210325.5148,33951.54447,25783.68439,4310.880239,11277.28719,6681.778912,3513.738044,13778.28571,2387,1879.549629,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,104150,311895.22,191328.4,344987.57,17348.71,30414.85,114308.8,103494.11,32272.73,6984.09,143865.39,63258.71,1594.12,63420.05,1151.708354,45819.26165
10/14/2013,880673.13,33969.47576,33383.9181,5783.965452,17680.43638,6033.677709,3885.83856,15967,2640,1532.559454,0,0,371207.1238,336671.8572,215877.5715,34129.16574,25891.49814,4467.000222,11734.48093,6036.784361,3653.23263,13116,2232.714286,1841.478088,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,123897,272902.83,320632.91,287137.39,12652.12,28901.99,116146.23,109044.64,29692.77,8250.14,144655.17,64922.86,1714.46,70864.03,1252.897829,51786.21217
10/15/2013,796068.79,35538.46365,30030.05381,5005.016728,16604.72776,5358.089444,3062.219882,16201,2233,4025.427282,0,0,371207.1238,338703.3435,221429.6282,32573.71091,26149.64978,4632.636636,12464.93833,5444.291517,3607.783298,13031.71429,2206.714286,1787.72331,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,103557,249358.54,298900.84,247809.41,13048.21,26610.28,101770.97,103740.03,26391.99,6680.41,130693.82,63087.45,1511.98,59228.46,1123.166978,43997.57302
10/16/2013,1248829.55,35978.9644,26296.89608,5157.219496,13035.49634,5137.465644,2966.714592,15433,4398,4025.427282,0,0,371207.1238,340734.8297,226981.685,32689.41848,26235.98166,4680.301903,13049.88427,5038.385819,3467.409666,13284.57143,2166.714286,2090.092507,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,110187,240353.83,702465.86,306009.86,21770.32,32672.09,128773.32,153850.11,40210.28,6964.51,161158.44,65587.76,3619.54,69070.4,2929.03487,55893.73513
10/17/2013,663413.9,24413.45145,23056.48484,4589.921,10666.97523,5021.262633,2778.325971,11247,3198,4855.203841,0,0,371207.1238,342766.316,232533.7417,32687.55769,26047.01872,4695.274108,13113.37911,4890.635121,3347.730382,13177.57143,2466,2356.163523,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,99123,301436.43,143238.67,218738.8,11438.97,32018.88,87838.95,87882.3,24706.33,7113.35,114781.12,52990.29,3953.82,64862.2,2180.887087,35777.33291
10/18/2013,557140.69,22856.30499,20355.53045,3865.338975,9442.700286,4666.301999,2381.18919,9552,1820,4855.203841,0,0,371207.1238,344797.8023,238085.7984,31654.47855,25887.31424,4750.32475,12929.46573,4928.624153,3278.899601,13252.42857,2597.857143,2740.774047,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,84029,244618.59,113677.39,198844.71,9650.06,23800.62,77255.25,59084.03,18941.35,6472.1,105102.86,44216,3450.37,52531.14,2006.837738,30553.67226
10/19/2013,827041.59,24425.29287,20499.06235,4134.513815,9211.249841,4519.972978,2633.325717,14581,3155,4096.829985,0,0,371207.1238,346829.2885,243637.8551,30595.68662,25832.79133,4734.032316,12864.04293,5042.15506,3192.561018,13288.57143,2559.571429,3204.785952,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,96490,268806.43,144649.21,413585.95,16391.78,34555.55,91210.92,70884.16,30596.83,7212.25,110346.86,53371.98,3700.09,64228.25,2665.305376,46265.87462
10/20/2013,1245384.87,29744.45783,27243.68694,5385.162057,12712.31648,5715.998567,3430.209831,20050,4695,4096.829985,0,0,371207.1238,348860.7748,249189.9118,29997.01836,25835.18376,4780.783597,12838.30735,5114.055853,3102.036964,13916,2805.857143,3560.458734,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,119543,402174.36,228665.67,614544.84,24316.74,46839.22,149749.34,109038.72,43225.28,9712.81,188613.47,74597.59,9094.49,87260.73,6858.561576,65807.21842
10/21/2013,841206.64,30997.27985,35556.20759,5409.775228,19595.41525,5723.771903,4827.245216,12867,2336,4494.13245,0,0,371207.1238,350892.2611,254741.9685,29560.91585,25837.94751,4845.876789,12764.84319,5207.538425,3019.689106,14718.71429,3162.714286,3926.783096,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,119915,379756.53,180755.23,280694.88,13922.78,48421,116119.1,79099.13,26871.72,10968.94,152867.27,62009.3,5405.45,66592.59,3865.042506,47615.49749
10/22/2013,867472.74,32407.59273,33459.48305,5151.811875,17654.0981,5682.259833,4971.313239,13120,1421,4494.13245,0,0,371207.1238,352923.7473,260294.0253,29136.31643,26148.27458,4792.421043,13038.4116,5163.266167,3154.175771,14275.85714,3119.285714,4349.864952,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,110848,414515.66,173740.97,279216.11,15291.5,66886.47,114309.73,82380.95,33679.08,11912.88,156736.04,61135.57,3721.63,73585.57,2419.872117,47846.68788
10/23/2013,962819.85,31363.17967,31812.0592,4632.202123,16966.54099,5249.974367,4963.341728,12745,2417,3873.956405,0,0,371207.1238,354955.2336,265846.082,28689.04916,26638.19304,4813.391778,13188.32165,5209.576222,3426.903394,13835.71429,3003.285714,4416.822834,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,104367,503224.35,175601.42,283994.08,16746.11,80089.75,120131.65,85891.88,35998.54,12823.71,171934.66,60508.92,4460.93,72481.76,3590.586835,58340.31317
10/24/2013,886885.51,30708.34925,27548.58111,4457.145757,14207.94546,4845.064266,4038.425625,12324,2281,3873.956405,0,0,371207.1238,356986.7199,271398.1387,28029.65134,27426.07349,4738.389296,13749.89945,5225.648897,3712.135842,13451.71429,2720.285714,4395.184137,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,103157,285340.9,273894.46,327650.15,13659.28,63949.85,108855.87,76245.33,27914.27,10903.72,143234.01,58105.6,4723.13,71688.83,2865.237641,43489.28236
10/25/2013,776086.81,25815.47534,23168.23599,4342.294815,11063.43597,4143.044535,3619.460673,11528,2095,3357.61612,0,0,371207.1238,359018.2062,276950.1954,28928.92246,28067.80153,4719.421404,14255.75234,5200.477702,3892.150078,13605.57143,2589.285714,4255.005931,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,96356,253655.19,227438.11,294993.51,11105.1,54636.26,102041.96,71334.08,24861,10528.71,136379.02,54451.91,5037.8,61505.05,3577.665219,43678.68478
10/26/2013,877791.52,24611.20313,22559.75208,4365.568039,10521.75341,3778.655713,3893.774924,11968,1805,3357.61612,0,0,371207.1238,361049.6924,282502.2521,29351.66108,28469.61661,4787.557953,14487.28601,5125.726635,4069.046004,13887.85714,2628.571429,4041.064828,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,93938,264021.69,289094.62,324675.21,15552.91,61615.11,120693.08,79590.34,30972.11,12574.69,172004.28,57247.37,4658.16,74436.4,3107.332446,49654.50755
10/27/2013,2239414.17,34036.97185,36074.2088,6158.155033,18301.33202,6233.417366,5381.304381,21698,2606,1911.431547,0,0,371207.1238,363081.1787,288054.3088,29378.21969,28764.00085,4820.565699,14674.50081,5019.824169,4249.110177,13514.57143,2435.714286,3935.462848,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,136922,639684.93,811624.57,788104.67,31294.9,146361.64,276747.72,170129.56,59990.31,24737.75,392129.1,117063.01,9005.62,149348.54,6424.112391,106537.0076
10/28/2013,2597731.45,42293.9926,41859.45573,6612.210656,21521.2665,8023.731806,5702.246764,24667,4620,1911.431547,0,0,371207.1238,365112.665,293606.3655,29991.43597,30025.50398,4930.993267,15472.9316,5093.74114,4527.837969,13750,2137.285714,3623.263071,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,143678,774184.93,913927.44,909619.08,40604.4,163935.99,309983.92,201028.3,87813.54,25264.69,481089.19,133613.08,7419.31,172912.39,5506.820979,128340.449
10/29/2013,867596.76,29637.88507,41042.07256,5693.622615,23523.5931,7592.192397,4232.664448,15723,4794,3423.591657,0,0,371207.1238,367144.1512,299158.4223,31605.25208,30925.968,5102.769757,15748.05321,5422.306841,4652.838191,15435.71429,2463.571429,3254.305799,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,124382,399845.66,187262.04,280489.06,16530.82,60174.31,113895.64,92494.18,34012.87,12814.74,153135.26,65239.52,2556.83,62863.32,2208.515278,54299.50472
10/30/2013,1066795.65,34807.84816,41948.55118,5902.044662,21781.39783,5720.601666,8544.507027,23112,2870,3930.916651,0,0,371207.1238,369175.6375,304710.479,31209.57956,32009.19507,5180.171291,16586.55249,5695.15435,4547.316935,15807.57143,2945.428571,3101.3714,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,131302,404564.8,191139.9,471090.95,19414.25,67140.16,129969.42,129739.71,37000.06,15103.77,170641.39,84496.44,3280.89,87993.31,2200.99954,59030.70046
10/31/2013,1185448.34,47630.91969,32167.28799,5704.158017,16112.85502,4915.280208,5434.994747,31381,3547,6825.15482,0,0,371207.1238,371207.1238,310262.5357,31701.67506,33457.26535,5361.577368,17274.38918,5762.386821,5058.911977,17288.57143,3010.142857,3109.508578,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,124281,437500.55,187605.8,560341.99,23274,67667,151473,117056,41283.75,20643.74,182224.32,112239.03,11080.18,94909.46,7452.463013,63835.53699
11/1/2013,1674811.25,45898.52024,35783.14741,6438.366341,17906.18788,5459.503402,5979.089784,22625,4130,6821.30683,0,0,10033694.91,371207.1238,312294.022,34119.18512,34117.08062,5539.721977,17546.51912,5772.41767,5258.421852,20011,3191,3531.108351,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,144364,504877.92,235505.98,934427.35,31156.86,62063.3,169805.8,123936.71,53472.09,9413.48,221976.02,85440.94,17104.22,109003.94,11588.25032,73851.06968
11/2/2013,1455968.26,34736.79965,40052.26651,6013.853881,21041.96894,5803.695748,7192.74794,21408,4706,4671.51979,0,0,10033694.91,693290.0501,314325.5082,36988.19153,35919.21082,5839.160766,18524.05511,5960.483222,5595.511725,21596.28571,3481.714286,4025.92131,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,128865,696512.31,290875.54,468580.41,25996.28,81291.61,192221.5,122056.89,51352.82,13591.59,264711.66,93756.95,30604.68,107142.98,18212.65789,63760.13211
11/3/2013,2623373.22,42291.62432,51755.97868,7363.282479,29377.51754,8272.511923,6742.666741,30407,4454,4685.102695,0,0,10033694.91,1015372.976,316356.9945,38434.70532,38418.14145,6074.630172,20026.94304,6249.774656,6066.793585,22944.85714,3896.142857,4213.621835,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,157832,1573059.32,496803.85,553510.05,44048.59,160284.58,343596.52,207616.53,91498.83,23490.29,471961.96,150612.74,51172.19,184286.16,27799.30121,100113.4888
11/4/2013,1210921.71,33438.98024,54992.04285,7423.021317,34125.07238,8159.991398,5283.957755,22035,4216,4017.841245,60781.8,6395700,10033694.91,1337455.903,318388.4808,39613.94139,40658.39429,6246.791236,21609.25526,6541.073879,6261.273922,24189,4160.142857,4609.86057,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,150815,349123.78,466451.9,395346.03,20416.51,61391.09,171801.49,114269.29,36049.67,11981.74,218107.82,87916.98,23655.57,87248.45,14462.09452,53340.30548
11/5/2013,1366328.12,32908.48471,49915.57418,6735.988599,33908.77161,7084.702804,2186.111168,21848,2873,4555.540373,49669.75,5900200,10033694.91,1659538.829,320419.967,38348.93962,42534.47817,6362.62133,23409.79895,6560.539535,6201.518349,23813,4102.428571,4910.776241,8683.114286,913671.4286,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,142043,380967.35,530803.88,454556.89,21496.31,72251.96,184338.53,126386.64,40467.23,14824.69,240844.82,88316.32,24816.93,99619.67,14943.09984,59984.32016
11/6/2013,1441336.33,33945.79293,49828.66989,6421.91094,34083.40841,6870.593558,2452.756982,18299,2900,3463.340893,54530.05,5319800,10033694.91,1981621.756,322451.4533,38816.16814,43802.12126,6511.530757,24893.39588,6488.041021,5909.153595,24688,3828,5072.483201,15778.79286,1756557.143,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,133123,405342.9,556864.14,479129.29,21918.96,82675.29,183695.33,122517.21,47076.67,16270.24,245940.1,88031.7,30455.4,102352.86,16725.67997,56210.76003
11/7/2013,1937582.06,41880.72712,45550.27511,6234.944026,30737.53998,6188.24589,2389.545216,19329,3681,4041.388945,54317.55,6228400,10033694.91,2303704.682,324482.9396,38693.0174,44927.8525,6585.797368,26650.82597,6652.325577,5038.903588,24000.42857,3832.285714,5005.686664,23568.8,2516528.571,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,134598,483611.53,901815.39,552155.14,23514.71,147246.56,233042.04,136439.97,53641.4,18404.32,311184.83,92091.36,27756.75,123084.76,19142.57193,84885.97807
11/8/2013,1084344.79,28432.42872,39594.88925,5746.742259,25150.70332,6485.297222,2212.146455,17418,3410,5969.721663,60219.1,7728200,10033694.91,2625787.608,326514.4258,37871.56131,46839.7078,6661.623941,28740.06667,6834.177818,4603.839369,22278.71429,3851.428571,4608.005825,31328.45,3406300,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,123010,277102.35,433337.89,373904.55,15747.36,90258.48,146756.86,100723.62,36405.22,18453.33,193371.13,76959.05,18429.6,95363.13,10903.22036,56418.21964
11/9/2013,1350915.55,25926.78467,43160.58915,6287.200967,27536.40246,6754.273847,2582.711877,20200,2690,5694.355503,43667.05,6776500,10033694.91,2947870.535,328545.9121,35376.40538,47384.24235,6562.8205,29774.99745,6980.719792,4065.704608,21534.85714,3748.571429,4486.350801,39931.17857,4510328.571,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,138479,312255.27,600787.12,437873.16,19851.74,183337.49,178294.78,117980.46,47404.77,50051.01,258480.27,92659.95,25594.85,122948.17,16232.40838,77974.47162
11/10/2013,2917003.82,39470.99856,62265.08793,8368.413871,41934.83489,8646.888486,3314.950688,33788,4453,8549.853908,74626.6,6645300,10033694.91,3269953.461,330577.3984,34117.83181,47828.28844,6601.870084,30702.77367,7116.516663,3407.128028,21362.28571,3460.571429,4632.470188,46169.32857,5478400,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,182247,635204.09,1383815.09,897984.64,40805.54,455737.53,326200.49,221554.34,93534.79,110641.25,460090.94,158334.91,12042.89,227758.77,7581.335481,143380.5045
